names,predictions,confidences
john mcgrath,Celtic,86.087
paul rocheleau,European,85.911
richard blackburn,Celtic,83.283
edward aldag,Muslim,28.925
virginia clarke,Celtic,79.387
steven hamner,Celtic,66.373
robert holmes,Celtic,77.929
william mckenzie,Celtic,70.066
glenn orr,Celtic,76.291
alan baratz,Muslim,50.124
john shoemaker,Muslim,57.804
julia darlow,Celtic,57.538
elliot stein,African,57.738
thomas unterman,European,43.29
gary drummond,African,71.677
neil dimick,Celtic,80.307
eric brown,Celtic,72.729
dominique trempont,European,61.082
william webb,Celtic,82.027
alfredo helu,European,69.55
ronald rutledge,Celtic,88.952
edward roeding,Celtic,56.351
david tippeconnic,European,67.345
reid sanders,Nordic,75.055
norma provencio,Hispanic,96.161
david landsittel,European,57.854
robert mao,Hispanic,78.762
lauris molbert,European,92.007
david kay,Celtic,73.02
timothy mclevish,Celtic,86.015
steven wunning,Celtic,60.703
michael boyce,Celtic,69.958
katherine buckman,Celtic,85.107
lothar maier,European,92.374
ronald buschur,African,82.362
robert dole,Celtic,30.656
ivan menezes,Hispanic,79.184
moshe arkin,Muslim,55.771
euan baird,Celtic,66.748
sven ullring,European,73.33
elizabeth james,Celtic,41.545
lee caudill,Celtic,76.943
peter scott,Celtic,48.99
lynn blodgett,Celtic,89.776
rafael fernandez,Hispanic,98.699
philip paul,Celtic,70.811
wesley brown,African,59.198
allen glick,Celtic,71.238
claes glassell,Nordic,99.62
deborah fine,Celtic,67.258
gregory stirman,Celtic,57.746
peter smitham,Celtic,80.922
william keevan,Celtic,81.632
fernando ruiz,Hispanic,98.077
john benedik,Nordic,54.857
barton strong,Celtic,52.457
michael byrd,Celtic,57.266
peter roetth,Nordic,86.857
daniel sullivan,Celtic,57.423
randall clark,Celtic,62.023
james boldt,Celtic,83.055
stephen newberry,Celtic,94.046
seiichi watanabe,EastAsian,99.907
frank meredith,Celtic,62.84
wallace mathaidavis,African,91.692
marsha evans,Celtic,40.1
david matlin,Nordic,39.182
william foster,Celtic,78.739
george cox,Celtic,62.364
patrick doyle,Celtic,83.891
erle blanchard,European,79.456
catherine kinney,Celtic,86.742
grattan brown,Celtic,51.099
sara mathew,SouthAsian,84.345
james fordyce,Celtic,93.944
lewis holland,Celtic,92.338
robert anderton,Celtic,81.41
robert grant,Celtic,82.045
joseph morris,Celtic,77.159
robert apatoff,Celtic,38.297
harold kennedy,Celtic,76.058
jay brehmer,European,43.905
charles reimer,Celtic,36.063
roubik gregorian,SouthAsian,56.731
oscar rodriguez,Hispanic,96.249
sohail khan,Muslim,85.426
dennis wicker,Celtic,77.967
jeffrey leathe,Celtic,90.318
ernest mrozek,African,85.18
john bamberger,Celtic,61.682
richard dobkin,Celtic,89.83
bruce brown,African,64.526
hiroshi hoketsu,EastAsian,99.778
derace schaffer,African,78.155
steven chubb,Celtic,90.862
william waltrip,Celtic,81.779
kathryn falberg,Nordic,71.73
jack smith,Celtic,48.176
tony werner,Celtic,54.511
lenore puleo,Hispanic,54.31
stephen timbers,Celtic,85.502
robert milton,Celtic,79.792
william rhodes,Celtic,82.772
luther griffith,Celtic,87.703
wesley clark,African,57.628
william britton,Celtic,86.271
michael smith,Celtic,53.421
edward rabin,African,33.34
w clark,Celtic,60.057
thomas glynn,Celtic,72.12
dennis flanagan,Celtic,73.705
yoram shoham,Muslim,62.78
neeli bendapudi,SouthAsian,97.122
cesar cabrera,Hispanic,98.503
david gribbin,Celtic,76.545
catherine stepp,European,46.882
dean yoost,Celtic,61.986
susan molinari,European,68.702
randy pearce,Celtic,68.416
steven green,Celtic,70.186
russell triedman,African,54.013
donald liebentritt,African,64.421
bert moyer,Muslim,39.971
michael glauber,African,68.421
mark obrien,Celtic,56.052
barry erdos,African,35.174
james haines,Celtic,87.719
sarah nash,Celtic,67.076
john standley,Celtic,85.137
craig haase,African,62.297
steven laub,African,46.053
david stassen,African,34.833
lawrence mondry,African,46.874
james foy,Celtic,87.204
james hoecker,European,68.873
grier eliasek,European,94.549
john barry,Celtic,64.588
stephen kearney,Celtic,93.422
sheryl pressler,Celtic,72.728
james zech,Hispanic,35.02
peter bewley,Celtic,91.447
arthur levitt,Celtic,60.628
john paxton,Celtic,84.17
clare nordquist,Nordic,98.01
thomas stiner,Celtic,38.908
george reichenbach,European,69.602
george roland,Celtic,50.693
allen barnett,Celtic,82.096
gilbert steinberg,African,49.281
jeff edington,Celtic,90.668
marc oken,African,81.141
david vorhoff,African,65.24
todd kinion,African,31.472
brenda rhodes,Celtic,48.987
jon rowberry,Celtic,79.849
herbert finkelman,European,79.079
jack jenkinsstark,Celtic,35.024
michael stein,African,37.24
nicholas sutton,Celtic,85.251
james chadwick,Celtic,89.976
terrence murray,Celtic,64.206
joseph silveira,SouthAsian,51.846
michael mendes,Hispanic,68.666
charles swindells,Celtic,77.327
frederic brace,European,74.87
frank semple,Celtic,37.006
jay grinney,Celtic,76.225
robert lea,Celtic,40.939
robert collings,Celtic,87.372
dennis mussell,Nordic,43.704
glen warren,Celtic,83.894
john gilbert,Celtic,73.39
steven neil,African,46.859
anthea disney,Celtic,82.894
larree renda,Hispanic,52.917
david goldhill,Celtic,85.862
barnaby harford,Celtic,84.122
richard navarro,Hispanic,95.319
john watson,African,49.36
james ellis,Celtic,76.746
kenneth lonchar,Celtic,52.714
marvin adams,African,40.519
thomas gendron,European,41.339
thomas kelley,Celtic,80.743
eileen kamerick,Celtic,78.379
howard schultz,European,72.444
anna seal,European,31.708
kathleen walters,Celtic,82.776
wayne perry,Celtic,69.972
nobuharu ono,EastAsian,99.917
daniel loeb,European,74.766
david siegel,European,67.298
william priesmeyer,African,91.466
alison tauntonrigby,Celtic,86.842
daniel hoffler,European,46.177
mindy grossman,African,80.712
sanford miller,Celtic,38.874
judith johansen,Nordic,74.951
nancy agee,African,83.205
joseph bracewell,Celtic,88.53
david grissen,European,39.461
peter leemputte,European,42.228
margaret mcglynn,Celtic,92.929
walter noce,European,71.069
gerald perkel,European,71.389
donald kutyna,SouthAsian,33.373
william howard,Celtic,87.271
michael hewatt,Celtic,89.717
michael flick,Celtic,56.597
stephen springer,Celtic,82.777
javier teruel,Hispanic,96.182
ted wood,Celtic,61.797
thomas saponas,European,82.022
james cleary,Celtic,91.832
keith alessi,Celtic,49.01
john mcnamara,Celtic,82.412
robert rebholtz,Nordic,78.67
paul wachter,European,59.826
timothy guertin,Celtic,73.073
john walsh,Celtic,83.839
roger vincent,Celtic,68.205
peter kelly,Celtic,89.957
andrea zopp,European,93.135
peter nostrand,Nordic,97.224
blaine fogg,Celtic,43.821
steven miller,Celtic,66.027
craig wheeler,Celtic,51.409
scott whitcup,Celtic,79.291
david stevens,Celtic,72.719
john johnson,African,52.461
adam metz,European,66.214
john delaney,Celtic,89.786
david moran,Celtic,57.867
aron ain,Celtic,38.887
stuart randle,Celtic,79.063
william sullivan,Celtic,82.976
neil koenig,African,58.48
lucien wong,EastAsian,88.949
william saxelby,Celtic,84.794
joseph watters,Celtic,84.653
joseph bartolacci,Celtic,42.981
carter eckert,European,71.854
cordell hull,Celtic,72.639
john bode,Celtic,34.533
john rutledge,Celtic,93.677
stephen ray,Celtic,86.19
kevin kelley,Celtic,73.745
john bierbusse,European,44.952
lawrence levy,Celtic,48.7
bruce edwards,African,62.183
hagen hultzsch,European,62.555
victor ashe,African,93.708
molly bordonaro,Hispanic,84.817
manuel justiz,Hispanic,95.985
taylor segue,Hispanic,90.999
yuchun lee,EastAsian,98.956
christopher mills,Celtic,77.386
dan batrack,European,55.369
lee mcintire,Celtic,81.262
albert smith,European,43.444
william mansfield,Celtic,79.353
john foster,Celtic,83.981
craig vought,African,73.237
warren spieker,African,94.846
claude blankenship,European,75.981
emmanuel eads,African,60.462
donald cruickshank,Celtic,70.075
tore tonne,Nordic,99.796
shahid hassan,Muslim,82.099
susan knight,Celtic,93.501
richard cole,Celtic,80.674
jeffrey seely,Celtic,84.377
robert coutts,Celtic,67.88
victoria holt,Celtic,76.709
stephen fantone,Celtic,87.227
fredric tomczyk,European,63.216
marguerite mckenna,European,45.468
james bradfordjr,Celtic,52.056
jerome keller,European,84.387
stephan godevias,European,44.827
keith stamm,Celtic,75.571
jean de,EastAsian,39.99
timothy timmins,Celtic,69.344
aimo olkkonen,Nordic,99.736
david williams,Celtic,71.214
heikki jamsanen,Nordic,99.807
william rutherford,Celtic,86.032
james usdan,Celtic,49.719
jack robinson,Celtic,78.837
michael cassity,Celtic,76.554
martin klitten,European,67.601
william keever,Celtic,72.941
michael ellwein,African,52.125
donald campion,Hispanic,52.904
timothy mccarthy,Celtic,76.449
william wall,Celtic,86.919
alex vieux,European,91.191
timothy bryan,Celtic,75.182
barry entous,Celtic,53.947
paul severino,Hispanic,78.031
john bilbrey,Celtic,74.364
robert henske,European,86.184
collin roche,African,84.727
thomas iannotti,European,72.988
charles liu,EastAsian,49.509
daniel budde,Celtic,82.931
peni garber,SouthAsian,35.175
hannah stone,Celtic,92.198
george fugelsang,African,40.049
alan potamkin,Celtic,39.048
steven ladwig,Celtic,37.038
john siebert,African,37.14
john chappell,Celtic,88.051
peter lynch,Celtic,84.285
rodney smolla,Celtic,55.422
john greene,Celtic,68.715
michael luttati,Nordic,41.001
john dwyer,Celtic,89.695
george aronoff,African,37.496
larry strutton,Celtic,88.901
joanne griffin,Celtic,90.663
alfred mockett,Celtic,85.773
william purdy,Celtic,88.94
george kledaras,European,67.096
patrick stone,Celtic,83.16
julio barea,Hispanic,61.019
jagjeet bindra,SouthAsian,86.143
samme thompson,African,55.671
ryan brant,Celtic,62.293
kelly sumner,Celtic,85.605
james milano,Hispanic,69.649
michael shmerling,Celtic,40.816
arthur urciuoli,European,91.627
shirley chater,African,44.868
william pearse,Celtic,87.327
edward mcentire,Celtic,78.936
david workman,Celtic,54.189
alan kessock,Celtic,75.386
robert beale,Celtic,82.26
randall bellows,Celtic,59.904
rick bentzinger,European,58.113
curtis stevens,Celtic,47.874
laurent boixvives,European,89.118
charles exon,African,71.305
timothy harmon,Celtic,77.522
stefan pierer,European,95.108
egidio carbone,European,83.735
harold edwards,Celtic,75.788
edward larsen,Nordic,94.269
michael wessel,African,76.221
donald nicolaisen,Nordic,97.693
benjamin horowitz,African,44.447
mark feidler,Celtic,38.617
edward mills,Celtic,84.514
gloria schaffer,European,68.683
james gregory,Celtic,92.742
gary chazen,African,87.252
donald bogus,African,52.113
john oconnor,Celtic,81.593
jerry nix,Hispanic,85.143
ruth brinkley,Celtic,62.158
robert lane,Celtic,88.014
peter watson,African,63.588
donna abelli,Muslim,34.744
james kilts,Celtic,82.19
john mcdonnell,Celtic,89.765
elizabeth culligan,Celtic,77.973
john diebel,European,57.454
roberto tunioli,Hispanic,60.498
idelle wolf,Celtic,45.769
ruby chandy,SouthAsian,56.163
timothy finchem,African,84.664
karen fagg,Celtic,88.756
jane buchan,Celtic,79.798
robert ingram,Celtic,67.527
bruce grout,African,92.73
robert pallash,Celtic,92.196
joy greenway,Celtic,76.484
donald stebbins,Celtic,60.417
john deardourff,Celtic,58.75
kim pressman,Nordic,56.706
stuart rosenstein,Celtic,53.463
talat hasan,Muslim,94.543
monte miller,Hispanic,85.063
dan tutcher,Celtic,49.94
max wells,Celtic,54.625
kevin kalkhoven,Nordic,41.979
jack reily,Celtic,66.358
william crouch,Celtic,78.754
michael madison,Celtic,39.731
richard boyatzi,European,39.27
john snow,Nordic,47.251
lewis booth,Celtic,82.962
samuel shanaman,Muslim,31.2
roy van,EastAsian,70.012
maria palha,Hispanic,55.144
john keenan,Celtic,73.166
reeves callaway,Celtic,72.059
john dibiaggio,Hispanic,76.409
paul kuhn,SouthAsian,30.331
richard clark,Celtic,82.234
david mackay,Celtic,75.115
geoffery merszei,European,54.184
larry stauffer,Celtic,48.672
franklin wheatlake,African,53.9
kenneth dahlberg,Nordic,99.736
arthur kowaloff,European,79.477
richard venn,Celtic,49.715
gillian denham,Celtic,91.974
richard riley,Celtic,88.586
kim fennell,Celtic,62.854
susan whiting,Celtic,91.066
donald cook,Celtic,81.266
arthur anton,European,35.752
scott mcgeorge,Celtic,87.792
david hodnik,European,38.001
john doyle,Celtic,89.443
jeffrey ward,Celtic,84.083
marjorie magner,African,51.798
craig dubow,African,85.869
william kelly,Celtic,86.417
krish prabhu,SouthAsian,86.64
michael bertasso,European,80.477
sherman mullin,African,40.03
richard wallace,Celtic,85.792
richard love,Celtic,66.537
john staer,Nordic,98.491
heinrich fischer,European,90.991
erik fyrwald,Nordic,97.692
john lechleiter,Celtic,58.085
manuel iraola,Hispanic,97.314
frederick waddell,Celtic,84.135
john jumper,Celtic,69.499
jack biegler,Celtic,53.148
cory nettles,Celtic,90.61
richard fennessy,Celtic,83.123
alejandro silva,Hispanic,96.957
john park,Celtic,76.022
john straus,Nordic,95.784
stephen scheppmann,European,68.227
john desbarres,Hispanic,87.858
stephanie cuskley,Celtic,71.778
david mcquillin,Celtic,85.318
scott davis,Celtic,86.504
louis chenevert,African,96.758
james keegan,Celtic,87.608
wesley scott,Celtic,48.095
ajay shah,SouthAsian,80.715
dennis wood,Celtic,73.494
stanford warshawsky,Celtic,76.226
william oneill,Celtic,85.255
jacqueline ward,Celtic,89.023
jill griffin,Celtic,69.632
jsb jenkins,Celtic,71.592
necip sayiner,Muslim,95.448
david illingworth,Celtic,93.544
william aldinger,Celtic,77.75
karen daniel,Celtic,49.366
john zachry,African,42.852
stuart oran,Celtic,87.104
steven kohlhagen,Nordic,68.617
peter rothschild,European,89.959
alfred kelly,Celtic,82.355
ohchul kwon,EastAsian,97.554
loretta penn,European,37.063
michael chesser,European,52.205
robert abernathy,European,64.053
david sverre,Nordic,63.549
victor ganzi,African,80.804
gary rogers,Celtic,83.804
jean taylor,Celtic,49.267
william denninger,Celtic,68.669
gregory milzcik,European,59.456
alex lieblong,African,60.347
timothy wicks,Celtic,83.482
michael hochschwender,European,88.259
jerry gitt,Celtic,56.749
herbert simon,European,77.03
timothy fleischer,African,72.699
thomas manning,Celtic,72.971
raymond wong,EastAsian,65.087
jefferson kirby,Celtic,73.245
robert kelly,Celtic,91.876
tommy thompson,Celtic,71.316
james staley,Celtic,93.322
joseph lipscomb,Celtic,76.589
george melton,Celtic,63.084
daniel del,European,65.955
glen tellock,Celtic,80.919
peter salmon,Celtic,46.786
richard hipple,Celtic,89.639
stephen murphy,Celtic,93.565
daniel murphy,Celtic,84.83
jai nagarkatti,SouthAsian,98.852
jai nagarkatti,SouthAsian,98.852
steven sonnenberg,African,40.403
victor doolan,Celtic,57.666
samuel odle,Celtic,43.684
chris killingstad,Nordic,99.533
samuel odle,Celtic,43.684
avi nash,Muslim,64.774
john orr,Celtic,69.272
vincent byrd,Celtic,62.095
john alm,Nordic,98.274
paul halata,African,37.515
he lentz,Nordic,97.102
gary ruff,Celtic,88.608
mark mccollum,Celtic,82.78
trimarchi cuccaro,Hispanic,77.729
thomas leppert,European,92.061
charles lillis,Celtic,80.058
regina montoya,Hispanic,94.834
richard vaughan,Celtic,86.63
marita zuraitis,European,87.369
james obrien,African,59.274
robert friel,European,45.238
darla moore,Celtic,30.306
douglas stotlar,Celtic,75.881
challis lowe,Celtic,78.249
dieter rietschle,European,96.534
robert clausen,Nordic,99.552
barbara mahone,European,65.431
gerald wasserman,Celtic,48.028
charles gaylord,Celtic,83.861
donna banks,Celtic,89.954
richard zannino,European,41.267
john erb,Celtic,51.346
paul oconnell,Celtic,87.026
howard root,Celtic,48.483
jorge saucedo,Hispanic,99.15
james jenkins,Celtic,85.562
nicholas beckwith,Celtic,74.403
thomas swidarski,European,93.943
kent lucien,European,55.292
alan weber,Celtic,40.245
lloyd dean,Celtic,80.661
william hood,Celtic,79.036
jeffrey slovin,Celtic,58.214
tommy thompson,Celtic,71.316
paul haack,European,32.47
donald carty,Celtic,86.802
keith bane,Celtic,85.99
janet hill,Celtic,85.225
brian griffiths,Celtic,89.212
david wathen,African,53.887
keith williamson,Celtic,85.57
linda beck,Celtic,55.223
frank bramble,Celtic,32.048
tommy franks,Celtic,55.721
leo berlinghieri,European,86.672
john somerhalder,Celtic,33.154
dean ohare,African,85.389
john mccartney,Celtic,92.078
william hantke,European,62.095
maureen miskovic,Celtic,48.032
paul norris,Celtic,87.877
jesse orsini,Hispanic,52.172
charles curtis,Celtic,79.863
patrick siewert,European,86.702
clarence jones,Celtic,63.056
thomas wells,Celtic,54.843
judith johansen,Nordic,74.951
kevin burns,Celtic,85.22
christopher warmuth,European,54.335
wesley taylor,African,80.491
mary francis,SouthAsian,59.772
james hoolihan,Celtic,64.771
robert henrikson,Nordic,97.973
peter ladell,Nordic,76.645
ralph alvarez,Hispanic,98.22
james roche,African,40.893
ronald kadish,African,75.946
stephen angel,African,49.001
stephen angel,African,49.001
thomas berry,Celtic,48.187
michael rose,Celtic,41.408
andrea zulberti,European,93.299
richard powers,Celtic,92.701
joann reed,Celtic,86.088
eleuthere du,African,60.705
sean okeefe,African,94.251
louis freeh,African,95.291
richard olszewski,European,81.484
edward straw,Celtic,83.539
ralph alexander,SouthAsian,31.33
larry faulkner,Celtic,67.464
pat macmillan,Celtic,83.227
paul tarvin,Celtic,79.431
james loy,Celtic,50.122
deborah dunsire,African,51.884
michael wolf,European,62.087
kevin mooney,Celtic,81.022
charles epps,Celtic,76.621
keith jarrett,Celtic,91.76
janel haugarth,Nordic,55.037
martin payson,Celtic,49.839
pamela moret,Celtic,38.089
lawrence zimmerman,Celtic,44.18
william klesse,European,37.766
edward campbell,Celtic,91.684
william van,EastAsian,36.952
john madigan,Hispanic,94.867
mark zenger,European,88.176
david cuthill,Celtic,92.671
murray kessler,Muslim,88.728
patrick mannelly,Celtic,80.594
william sned,Celtic,71.394
stuart levenick,Celtic,76.623
david swift,Celtic,83.29
michael todman,Celtic,50.026
murray edwards,Celtic,51.029
