dirid,first,last,fullname,female,ethnicity,ethnicity_recode,names,predictions,confidences,predictions_recode,predictions_recode_strict
200721.0,james,livingston,JAMES B LIVINGSTON,,U,Unknown,JAMES B LIVINGSTON,Celtic,91.595,White,White
200722.0,peter,de,PETER DE WETTER,,U,Unknown,PETER DE WETTER,African,84.295,Black,Black
200723.0,bryan,langton,BRYAN D LANGTON,,U,Unknown,BRYAN D LANGTON,Celtic,84.211,White,White
200724.0,erwin,zaban,ERWIN ZABAN,,U,Unknown,ERWIN ZABAN,Hispanic,98.333,Hispanic,Hispanic
200725.0,frank,dowd,W FRANK DOWD JR,,U,Unknown,W FRANK DOWD JR,Celtic,33.282,White,Unknown
200726.0,craig,wall,E CRAIG WALL JR,,U,Unknown,E CRAIG WALL JR,Celtic,48.416,White,Unknown
200727.0,giles,schutte,GILES W SCHUTTE,,U,Unknown,GILES W SCHUTTE,African,42.656,Black,Unknown
200728.0,charles,stuart,CHARLES W STUART,,U,Unknown,CHARLES W STUART,Celtic,63.194,White,Unknown
200729.0,marian,heiskell,MARIAN S HEISKELL,,U,Unknown,MARIAN S HEISKELL,Celtic,83.117,White,White
200730.0,cyrus,vance,CYRUS R VANCE,,U,Unknown,CYRUS R VANCE,European,46.807,White,Unknown
200731.0,john,wick,JOHN G WICK,,U,Unknown,JOHN G WICK,Celtic,88.338,White,White
200732.0,ralph,pfeiffer,RALPH A PFEIFFER JR,,U,Unknown,RALPH A PFEIFFER JR,Hispanic,94.901,Hispanic,Hispanic
200734.0,l,coleman,L E COLEMAN,,U,Unknown,L E COLEMAN,African,52.934,Black,Unknown
200735.0,phillip,brooks,PHILLIP B BROOKS,,U,Unknown,PHILLIP B BROOKS,Celtic,93.931,White,White
200736.0,ardis,krainik,ARDIS KRAINIK,,U,Unknown,ARDIS KRAINIK,European,95.632,White,White
200737.0,brooks,slaughter,JOHN BROOKS SLAUGHTER,,U,Unknown,JOHN BROOKS SLAUGHTER,Celtic,86.016,White,White
200738.0,wallace,solberg,WALLACE C SOLBERG,,U,Unknown,WALLACE C SOLBERG,African,93.448,Black,Black
200739.0,william,wiley,WILLIAM R WILEY,,U,Unknown,WILLIAM R WILEY,Celtic,90.975,White,White
200740.0,daniel,wolterman,DANIEL WOLTERMAN,,CAUCASIAN,White,DANIEL WOLTERMAN,European,41.652,White,Unknown
200741.0,richard,breon,RICHARD C. BREON,,CAUCASIAN,White,RICHARD C. BREON,Hispanic,68.818,Hispanic,Unknown
200742.0,edmond,eger,EDMOND I. EGER III,,NOT AVAILABLE (SRI TEAM USE ONLY),Unknown,EDMOND I. EGER III,European,86.985,White,White
200743.0,jaye,dyer,JAYE F DYER,,U,Unknown,JAYE F DYER,Celtic,90.91,White,White
200744.0,luis,reyes,LUIS A. REYES,,HISPANIC/LATIN AMERICAN,Hispanic,LUIS A. REYES,Hispanic,99.266,Hispanic,Hispanic
200745.0,anson,beard,ANSON M BEARD JR,,U,Unknown,ANSON M BEARD JR,Hispanic,98.055,Hispanic,Hispanic
200746.0,robert,cohn,ROBERT COHN,,U,Unknown,ROBERT COHN,Celtic,54.306,White,Unknown
200747.0,michael,west,W MICHAEL WEST,,U,Unknown,W MICHAEL WEST,Celtic,76.947,White,White
200748.0,nathaniel,de,NATHANIEL DE ROTHSCHILD,,U,Unknown,NATHANIEL DE ROTHSCHILD,European,83.399,White,White
200749.0,maria,monet,MARIA P MONET,,U,Unknown,MARIA P MONET,Hispanic,68.985,Hispanic,Unknown
200750.0,victor,barnhart,VICTOR J BARNHART,,U,Unknown,VICTOR J BARNHART,Celtic,54.646,White,Unknown
200751.0,james,harlow,JAMES G HARLOW JR,,U,Unknown,JAMES G HARLOW JR,Celtic,70.026,White,Unknown
200752.0,john,collopy,JOHN C COLLOPY,,U,Unknown,JOHN C COLLOPY,Celtic,76.551,White,White
200753.0,william,stover,WILLIAM R STOVER,,U,Unknown,WILLIAM R STOVER,Celtic,87.114,White,White
200755.0,william,read,WILLIAM L READ,,U,Unknown,WILLIAM L READ,Celtic,90.394,White,White
200756.0,peter,jones,PETER I JONES,,U,Unknown,PETER I JONES,Celtic,86.01,White,White
200757.0,fred,meyer,FRED J MEYER,,U,Unknown,FRED J MEYER,European,56.328,White,Unknown
200758.0,rainey,williams,G RAINEY WILLIAMS,,U,Unknown,G RAINEY WILLIAMS,Celtic,69.764,White,Unknown
200759.0,james,hebe,JAMES L HEBE,,U,Unknown,JAMES L HEBE,Celtic,60.608,White,Unknown
200761.0,richard,lindgren,RICHARD T LINDGREN,,U,Unknown,RICHARD T LINDGREN,Nordic,98.88,White,White
200762.0,j,marriott,J W MARRIOTT JR,,U,Unknown,J W MARRIOTT JR,Celtic,42.361,White,Unknown
200763.0,george,bodenheimer,GEORGE BODENHEIMER,,CAUCASIAN,White,GEORGE BODENHEIMER,African,55.741,Black,Unknown
200764.0,james,wiborg,JAMES H WIBORG,,U,Unknown,JAMES H WIBORG,Nordic,88.908,White,White
200765.0,paul,miller,PAUL A MILLER,,U,Unknown,PAUL A MILLER,Celtic,77.159,White,White
200766.0,eve,burton,EVE BURTON,,CAUCASIAN,White,EVE BURTON,Celtic,87.065,White,White
200767.0,andrew,wilson,ANDREW WILSON,,CAUCASIAN,White,ANDREW WILSON,Celtic,74.832,White,White
200768.0,harry,ekblom,HARRY E EKBLOM,,U,Unknown,HARRY E EKBLOM,Nordic,99.132,White,White
200770.0,ralph,oconnor,RALPH S O'CONNOR,,U,Unknown,RALPH S O'CONNOR,Celtic,40.328,White,Unknown
200771.0,walter,seipp,WALTER SEIPP,,U,Unknown,WALTER SEIPP,European,96.17,White,White
200774.0,charles,valutas,CHARLES VALUTAS,,CAUCASIAN,White,CHARLES VALUTAS,European,96.5,White,White
200779.0,jerry,davis,JERRY B DAVIS,,U,Unknown,JERRY B DAVIS,Celtic,89.331,White,White
200780.0,wayne,grace,WAYNE J GRACE,,U,Unknown,WAYNE J GRACE,Celtic,61.074,White,Unknown
200781.0,richard,oshields,RICHARD L O'SHIELDS,,U,Unknown,RICHARD L O'SHIELDS,Celtic,64.954,White,Unknown
200782.0,fairfax,pollnow,FAIRFAX F POLLNOW,,U,Unknown,FAIRFAX F POLLNOW,Celtic,61.086,White,Unknown
200783.0,thomas,reidy,THOMAS P REIDY,,U,Unknown,THOMAS P REIDY,Celtic,61.112,White,Unknown
200784.0,joseph,williams,JOSEPH T WILLIAMS,,U,Unknown,JOSEPH T WILLIAMS,Celtic,59.428,White,Unknown
200786.0,james,beard,JAMES S BEARD,,U,Unknown,JAMES S BEARD,Celtic,92.185,White,White
200787.0,alan,hoblitzell,ALAN P HOBLITZELL JR,,U,Unknown,ALAN P HOBLITZELL JR,Celtic,62.111,White,Unknown
200788.0,joseph,ladd,JOSEPH C LADD,,U,Unknown,JOSEPH C LADD,Celtic,41.974,White,Unknown
200789.0,edithe,levit,EDITHE J LEVIT,,U,Unknown,EDITHE J LEVIT,European,88.482,White,White
200791.0,hans,storr,HANS G STORR,,U,Unknown,HANS G STORR,Nordic,65.891,White,Unknown
200792.0,estelle,ellis,ESTELLE ELLIS,,U,Unknown,ESTELLE ELLIS,Celtic,54.719,White,Unknown
200793.0,ellis,meredith,ELLIS E MEREDITH,,U,Unknown,ELLIS E MEREDITH,Celtic,78.39,White,White
200794.0,steven,osterweis,STEVEN L OSTERWEIS,,U,Unknown,STEVEN L OSTERWEIS,European,90.266,White,White
200795.0,william,scolnick,WILLIAM S SCOLNICK,,U,Unknown,WILLIAM S SCOLNICK,Celtic,82.542,White,White
200796.0,ronald,spogli,RONALD P SPOGLI,,U,Unknown,RONALD P SPOGLI,European,51.212,White,Unknown
200797.0,mark,demichele,O MARK DEMICHELE,,U,Unknown,O MARK DEMICHELE,European,56.356,White,Unknown
200798.0,henry,sargent,HENRY B SARGENT,,U,Unknown,HENRY B SARGENT,Celtic,74.932,White,White
200799.0,leonard,comma,LEONARD A. COMMA,,BLACK/AFRICAN AMERICAN,Black,LEONARD A. COMMA,African,47.065,Black,Unknown
200801.0,mark,anton,MARK J ANTON,,U,Unknown,MARK J ANTON,Celtic,62.195,White,Unknown
200802.0,henry,necarsulmer,HENRY NECARSULMER,,U,Unknown,HENRY NECARSULMER,Celtic,59.974,White,Unknown
200803.0,charles,slichter,CHARLES P SLICHTER,,U,Unknown,CHARLES P SLICHTER,African,45.975,Black,Unknown
200804.0,roy,faulks,ROY L FAULKS,,U,Unknown,ROY L FAULKS,Celtic,73.608,White,White
200805.0,todd,penegor,TODD PENEGOR,,CAUCASIAN,White,TODD PENEGOR,Celtic,32.282,White,Unknown
200806.0,peter,brix,PETER J BRIX,,U,Unknown,PETER J BRIX,Celtic,74.191,White,White
200807.0,gwyneth,gamble,GWYNETH GAMBLE BOOTH,,U,Unknown,GWYNETH GAMBLE BOOTH,Celtic,90.12,White,White
200808.0,jerry,hudson,JERRY E HUDSON,,U,Unknown,JERRY E HUDSON,Celtic,82.956,White,White
200809.0,randolph,miller,RANDOLPH L MILLER,,U,Unknown,RANDOLPH L MILLER,European,64.301,White,Unknown
200810.0,joseph,luecke,JOSEPH E LUECKE,,U,Unknown,JOSEPH E LUECKE,European,46.471,White,Unknown
200811.0,robert,stewart,ROBERT W STEWART,,U,Unknown,ROBERT W STEWART,Celtic,83.715,White,White
200812.0,robert,fomon,ROBERT M FOMON,,U,Unknown,ROBERT M FOMON,African,44.845,Black,Unknown
200813.0,donald,killian,DONALD W KILLIAN JR,,U,Unknown,DONALD W KILLIAN JR,Celtic,71.214,White,Unknown
200814.0,james,pitney,JAMES C PITNEY,,U,Unknown,JAMES C PITNEY,Celtic,92.122,White,White
200815.0,james,busby,JAMES L BUSBY,,U,Unknown,JAMES L BUSBY,Celtic,93.346,White,White
200816.0,charles,daley,CHARLES D DALEY,,U,Unknown,CHARLES D DALEY,Celtic,91.302,White,White
200817.0,michael,dow,MICHAEL C DOW,,U,Unknown,MICHAEL C DOW,Celtic,46.076,White,Unknown
200818.0,felton,mitchell,S FELTON MITCHELL JR,,U,Unknown,S FELTON MITCHELL JR,Hispanic,96.942,Hispanic,Hispanic
200819.0,donald,parker,DONALD L PARKER,,U,Unknown,DONALD L PARKER,Celtic,76.014,White,White
200820.0,william,speer,G WILLIAM SPEER,,U,Unknown,G WILLIAM SPEER,Celtic,71.251,White,Unknown
200821.0,delbert,mcquaide,DELBERT J MCQUAIDE,,U,Unknown,DELBERT J MCQUAIDE,Celtic,75.855,White,White
200822.0,neal,maxwell,NEAL A MAXWELL,,U,Unknown,NEAL A MAXWELL,Celtic,84.476,White,White
200823.0,mary,mead,MARY MEAD,,U,Unknown,MARY MEAD,Celtic,86.462,White,White
200824.0,charles,adams,CHARLES F ADAMS,,U,Unknown,CHARLES F ADAMS,Celtic,52.708,White,Unknown
200825.0,francis,burr,FRANCIS H BURR,,U,Unknown,FRANCIS H BURR,Celtic,83.506,White,White
200826.0,theodore,eliot,THEODORE L ELIOT JR,,U,Unknown,THEODORE L ELIOT JR,European,48.72,White,Unknown
200827.0,lowell,lawson,A LOWELL LAWSON,,U,Unknown,A LOWELL LAWSON,Celtic,62.881,White,Unknown
200828.0,kirk,rhein,C KIRK RHEIN JR,,U,Unknown,C KIRK RHEIN JR,SouthAsian,78.737,Indian,Indian
200829.0,elikann,barad,JILL ELIKANN BARAD,,U,Unknown,JILL ELIKANN BARAD,Muslim,51.005,MiddleEastern,Unknown
200832.0,dennis,gandy,DENNIS R GANDY,,U,Unknown,DENNIS R GANDY,Celtic,88.242,White,White
200833.0,joel,levine,JOEL LEVINE,,U,Unknown,JOEL LEVINE,European,62.686,White,Unknown
200834.0,barbara,allbritton,BARBARA B ALLBRITTON,,U,Unknown,BARBARA B ALLBRITTON,Celtic,94.018,White,White
200835.0,frederick,bollerer,FREDERICK L BOLLERER,,U,Unknown,FREDERICK L BOLLERER,Hispanic,80.845,Hispanic,Hispanic
200836.0,calvin,cafritz,CALVIN CAFRITZ,,U,Unknown,CALVIN CAFRITZ,African,86.814,Black,Black
200837.0,ronald,cuneo,RONALD E CUNEO,,U,Unknown,RONALD E CUNEO,Hispanic,93.035,Hispanic,Hispanic
200838.0,floyd,davis,FLOYD E DAVIS III,,U,Unknown,FLOYD E DAVIS III,African,74.209,Black,Black
200839.0,jacqueline,duchange,JACQUELINE C DUCHANGE,,U,Unknown,JACQUELINE C DUCHANGE,African,81.974,Black,Black
200840.0,michela,english,MICHELA A ENGLISH,,U,Unknown,MICHELA A ENGLISH,African,48.49,Black,Unknown
200841.0,james,fitzgerald,JAMES E FITZGERALD,,U,Unknown,JAMES E FITZGERALD,Celtic,87.325,White,White
200842.0,heather,foley,HEATHER S FOLEY,,U,Unknown,HEATHER S FOLEY,Celtic,89.178,White,White
200843.0,david,gladstone,DAVID J GLADSTONE,,U,Unknown,DAVID J GLADSTONE,Celtic,87.521,White,White
200844.0,timothy,lex,TIMOTHY A LEX,,U,Unknown,TIMOTHY A LEX,African,78.866,Black,Black
200845.0,john,sargent,JOHN A SARGENT,,U,Unknown,JOHN A SARGENT,Celtic,66.927,White,Unknown
200846.0,james,symington,JAMES W SYMINGTON,,U,Unknown,JAMES W SYMINGTON,Celtic,91.733,White,White
200847.0,preston,tisch,PRESTON ROBERT TISCH,,U,Unknown,PRESTON ROBERT TISCH,European,74.937,White,White
200848.0,matthew,augustine,MATTHEW AUGUSTINE,,U,Unknown,MATTHEW AUGUSTINE,Celtic,64.192,White,Unknown
200849.0,bruce,bates,BRUCE B BATES,,U,Unknown,BRUCE B BATES,Celtic,50.89,White,Unknown
200850.0,karen,hanson,KAREN NOBLE HANSON,,U,Unknown,KAREN NOBLE HANSON,Celtic,55.103,White,Unknown
200851.0,george,kaufman,GEORGE G KAUFMAN,,U,Unknown,GEORGE G KAUFMAN,Nordic,81.219,White,White
200852.0,salvatore,martoche,SALVATORE R MARTOCHE,,U,Unknown,SALVATORE R MARTOCHE,European,97.098,White,White
200853.0,karen,petrou,KAREN SHAW PETROU,,U,Unknown,KAREN SHAW PETROU,Celtic,88.585,White,White
200854.0,theodore,levinson,THEODORE L LEVINSON,,U,Unknown,THEODORE L LEVINSON,African,78.838,Black,Black
200856.0,richard,rose,M RICHARD ROSE,,U,Unknown,M RICHARD ROSE,Celtic,74.646,White,White
200857.0,marvin,moses,MARVIN C MOSES,,U,Unknown,MARVIN C MOSES,African,82.44,Black,Black
200858.0,wallace,barnes,WALLACE BARNES,,U,Unknown,WALLACE BARNES,African,66.781,Black,Unknown
200859.0,eugene,covert,EUGENE E COVERT,,U,Unknown,EUGENE E COVERT,African,42.715,Black,Unknown
200860.0,sam,iacobellis,SAM F IACOBELLIS,,U,Unknown,SAM F IACOBELLIS,Celtic,75.147,White,White
200861.0,maynard,jenkins,MAYNARD JENKINS,,U,Unknown,MAYNARD JENKINS,Celtic,69.083,White,Unknown
200862.0,peter,simonis,PETER SIMONIS,,U,Unknown,PETER SIMONIS,European,90.115,White,White
200864.0,crawford,johnson,CRAWFORD T JOHNSON III,,U,Unknown,CRAWFORD T JOHNSON III,African,88.452,Black,Black
200865.0,helena,foulkes,HELENA FOULKES,,CAUCASIAN,White,HELENA FOULKES,Celtic,45.744,White,Unknown
200867.0,frank,bevevino,FRANK H BEVEVINO,,U,Unknown,FRANK H BEVEVINO,Nordic,56.239,White,Unknown
200868.0,burt,gookin,R BURT GOOKIN,,U,Unknown,R BURT GOOKIN,Celtic,85.326,White,White
200869.0,jeanette,nostra,JEANETTE NOSTRA,,HISPANIC/LATIN AMERICAN,Hispanic,JEANETTE NOSTRA,Hispanic,83.542,Hispanic,Hispanic
200870.0,sunil,khanna,SUNIL C KHANNA,,U,Unknown,SUNIL C KHANNA,SouthAsian,94.693,Indian,Indian
200871.0,james,maslon,JAMES I MASLON,,U,Unknown,JAMES I MASLON,Celtic,91.768,White,White
200872.0,mark,van,MARK VAN STEKELENBURG,,U,Unknown,MARK VAN STEKELENBURG,African,94.683,Black,Black
200873.0,robert,williamson,ROBERT W WILLIAMSON,,U,Unknown,ROBERT W WILLIAMSON,Celtic,79.637,White,White
200875.0,john,haseltine,JOHN L HASELTINE,,U,Unknown,JOHN L HASELTINE,Celtic,39.882,White,Unknown
200876.0,gedale,horowitz,GEDALE B HOROWITZ,,U,Unknown,GEDALE B HOROWITZ,African,75.186,Black,Black
200877.0,shigeru,myojin,SHIGERU MYOJIN,,U,Unknown,SHIGERU MYOJIN,EastAsian,99.883,Asian,Asian
200878.0,robert,zeller,ROBERT G ZELLER,,U,Unknown,ROBERT G ZELLER,Celtic,61.182,White,Unknown
200879.0,sherwood,chillingworth,SHERWOOD C CHILLINGWORTH,,U,Unknown,SHERWOOD C CHILLINGWORTH,Celtic,86.477,White,White
200880.0,richard,cohen,RICHARD S COHEN,,U,Unknown,RICHARD S COHEN,Celtic,38.946,White,Unknown
200881.0,arthur,crowe,ARTHUR LEE CROWE,,U,Unknown,ARTHUR LEE CROWE,Celtic,93.82,White,White
200883.0,taylor,grant,TAYLOR B GRANT,,U,Unknown,TAYLOR B GRANT,Celtic,59.887,White,Unknown
200884.0,stephen,keller,STEPHEN F KELLER,,U,Unknown,STEPHEN F KELLER,Celtic,80.053,White,White
200885.0,thomas,mullaney,THOMAS P MULLANEY,,U,Unknown,THOMAS P MULLANEY,Celtic,93.179,White,White
200887.0,benjamin,hagood,BENJAMIN A HAGOOD,,U,Unknown,BENJAMIN A HAGOOD,Celtic,76.656,White,White
200888.0,bruce,kenyon,BRUCE D KENYON,,U,Unknown,BRUCE D KENYON,African,93.731,Black,Black
200889.0,henry,ponder,HENRY PONDER,,U,Unknown,HENRY PONDER,African,61.304,Black,Unknown
200891.0,j,pinola,J J PINOLA,,U,Unknown,J J PINOLA,Hispanic,42.986,Hispanic,Unknown
200892.0,r,ventres,R J VENTRES,,U,Unknown,R J VENTRES,Hispanic,41.393,Hispanic,Unknown
200893.0,eiji,umene,EIJI UMENE,,U,Unknown,EIJI UMENE,EastAsian,99.509,Asian,Asian
200895.0,jerome,lewine,JEROME M LEWINE,,U,Unknown,JEROME M LEWINE,European,55.796,White,Unknown
200896.0,arthur,milnes,ARTHUR G MILNES,,U,Unknown,ARTHUR G MILNES,Celtic,87.19,White,White
200897.0,clifford,kirtland,CLIFFORD M KIRTLAND JR,,U,Unknown,CLIFFORD M KIRTLAND JR,African,41.939,Black,Unknown
200898.0,henry,butta,J HENRY BUTTA,,U,Unknown,J HENRY BUTTA,Celtic,71.738,White,Unknown
200899.0,owen,farren,OWEN FARREN,,U,Unknown,OWEN FARREN,Celtic,61.349,White,Unknown
200900.0,edward,gaugler,EDWARD A GAUGLER,,U,Unknown,EDWARD A GAUGLER,Hispanic,72.421,Hispanic,Hispanic
200901.0,george,hornig,GEORGE R HORNIG,,U,Unknown,GEORGE R HORNIG,European,70.772,White,Unknown
200903.0,robert,sanator,ROBERT J SANATOR,,U,Unknown,ROBERT J SANATOR,Hispanic,70.15,Hispanic,Unknown
200904.0,thomas,dolan,THOMAS I DOLAN,,U,Unknown,THOMAS I DOLAN,Celtic,72.126,White,White
200905.0,thomas,davis,THOMAS D DAVIS,,U,Unknown,THOMAS D DAVIS,Celtic,73.003,White,White
200906.0,robert,manly,ROBERT W MANLY IV,,U,Unknown,ROBERT W MANLY IV,Celtic,37.169,White,Unknown
200907.0,john,nielson,JOHN O NIELSON,,U,Unknown,JOHN O NIELSON,Celtic,53.228,White,Unknown
200908.0,lena,bailey,LENA C BAILEY,,U,Unknown,LENA C BAILEY,Celtic,64.129,White,Unknown
200909.0,vernon,netzly,VERNON D NETZLY,,U,Unknown,VERNON D NETZLY,African,55.021,Black,Unknown
200910.0,victor,riley,VICTOR J RILEY JR,,U,Unknown,VICTOR J RILEY JR,Hispanic,86.576,Hispanic,Hispanic
200911.0,cw,coker,CW COKER,,U,Unknown,CW COKER,African,78.9,Black,Black
200912.0,tc,coxe,TC COXE,,U,Unknown,TC COXE,Celtic,86.209,White,White
200913.0,re,elberson,RE ELBERSON,,U,Unknown,RE ELBERSON,Nordic,35.363,White,Unknown
200914.0,blm,kasriel,BLM KASRIEL,,U,Unknown,BLM KASRIEL,Nordic,94.573,White,White
200915.0,rc,king,RC KING JR,,U,Unknown,RC KING JR,Hispanic,92.459,Hispanic,Hispanic
200916.0,w,conway,W J CONWAY,,U,Unknown,W J CONWAY,Celtic,80.172,White,White
200917.0,ad,correll,AD CORRELL,,U,Unknown,AD CORRELL,Celtic,86.562,White,White
200918.0,james,greenfield,JAMES R GREENFIELD,,U,Unknown,JAMES R GREENFIELD,Celtic,93.86,White,White
200919.0,t,mitchell,T W MITCHELL,,U,Unknown,T W MITCHELL,EastAsian,68.843,Asian,Unknown
200920.0,charles,taylor,CHARLES G TAYLOR,,U,Unknown,CHARLES G TAYLOR,Celtic,49.773,White,Unknown
200921.0,john,lubin,JOHN F LUBIN,,U,Unknown,JOHN F LUBIN,Celtic,62.563,White,Unknown
200922.0,john,barclay,JOHN P BARCLAY JR,,U,Unknown,JOHN P BARCLAY JR,Hispanic,97.41,Hispanic,Hispanic
200923.0,daniel,burkhardt,DANIEL A BURKHARDT,,U,Unknown,DANIEL A BURKHARDT,European,66.112,White,Unknown
200924.0,james,carolus,JAMES P CAROLUS,,U,Unknown,JAMES P CAROLUS,Celtic,74.005,White,White
200925.0,william,gremp,WILLIAM J GREMP,,U,Unknown,WILLIAM J GREMP,Celtic,84.48,White,White
200926.0,david,shinneman,DAVID W SHINNEMAN,,U,Unknown,DAVID W SHINNEMAN,Celtic,77.104,White,White
200928.0,gerald,sprong,GERALD R SPRONG,,U,Unknown,GERALD R SPRONG,Celtic,50.924,White,Unknown
200929.0,terry,steinbecker,TERRY F STEINBECKER,,U,Unknown,TERRY F STEINBECKER,European,33.509,White,Unknown
200930.0,charles,owens,CHARLES V OWENS JR,,U,Unknown,CHARLES V OWENS JR,African,35.521,Black,Unknown
200931.0,michael,notaro,MICHAEL R NOTARO,,U,Unknown,MICHAEL R NOTARO,Hispanic,42.508,Hispanic,Unknown
200932.0,james,wood,JAMES B WOOD,,U,Unknown,JAMES B WOOD,Celtic,88.793,White,White
200933.0,beverly,beltaire,BEVERLY BELTAIRE,,U,Unknown,BEVERLY BELTAIRE,African,46.503,Black,Unknown
200934.0,garry,carley,GARRY G CARLEY,,U,Unknown,GARRY G CARLEY,Celtic,87.703,White,White
200935.0,ernest,grove,ERNEST L GROVE,,U,Unknown,ERNEST L GROVE,African,46.494,Black,Unknown
200936.0,norman,hahn,NORMAN P HAHN,,U,Unknown,NORMAN P HAHN,Celtic,41.227,White,Unknown
200937.0,john,ohara,JOHN M O'HARA,,U,Unknown,JOHN M O'HARA,African,93.032,Black,Black
200938.0,jack,otto,JACK L OTTO,,U,Unknown,JACK L OTTO,Celtic,30.664,White,Unknown
200939.0,thomas,ricketts,THOMAS R RICKETTS,,U,Unknown,THOMAS R RICKETTS,Celtic,90.711,White,White
200940.0,e,wilkinson,E G WILKINSON,,U,Unknown,E G WILKINSON,Celtic,49.321,White,Unknown
200941.0,morton,david,MORTON E DAVID,,U,Unknown,MORTON E DAVID,African,84.174,Black,Black
200942.0,thomas,dewitt,THOMAS H DEWITT,,U,Unknown,THOMAS H DEWITT,Celtic,88.282,White,White
200945.0,donna,fitzpatrick,DONNA R FITZPATRICK,,U,Unknown,DONNA R FITZPATRICK,Celtic,88.22,White,White
200946.0,howard,miller,HOWARD C MILLER JR,,U,Unknown,HOWARD C MILLER JR,Hispanic,46.233,Hispanic,Unknown
200947.0,avery,stone,AVERY J STONE,,U,Unknown,AVERY J STONE,Celtic,90.508,White,White
200948.0,judith,albino,JUDITH EN ALBINO,,U,Unknown,JUDITH EN ALBINO,Hispanic,66.335,Hispanic,Unknown
200949.0,robert,burgin,ROBERT A BURGIN,,U,Unknown,ROBERT A BURGIN,Celtic,82.978,White,White
200950.0,gary,haroian,GARY E HAROIAN,,U,Unknown,GARY E HAROIAN,Celtic,37.05,White,Unknown
200951.0,jennifer,braxton,JENNIFER S BRAXTON,,U,Unknown,JENNIFER S BRAXTON,Celtic,76.639,White,White
200952.0,isaac,clothier,ISAAC H CLOTHIER IV,,U,Unknown,ISAAC H CLOTHIER IV,European,63.153,White,Unknown
200953.0,thomas,harvey,THOMAS H HARVEY JR,,U,Unknown,THOMAS H HARVEY JR,Hispanic,96.41,Hispanic,Hispanic
200954.0,paul,shipley,PAUL E SHIPLEY,,U,Unknown,PAUL E SHIPLEY,Celtic,93.759,White,White
200955.0,david,strawbridge,DAVID W STRAWBRIDGE,,U,Unknown,DAVID W STRAWBRIDGE,Celtic,91.355,White,White
200956.0,steven,strawbridge,STEVEN L STRAWBRIDGE,,U,Unknown,STEVEN L STRAWBRIDGE,Celtic,84.004,White,White
200957.0,francis,strawbridge,FRANCIS R STRAWBRIDGE III,,U,Unknown,FRANCIS R STRAWBRIDGE III,Nordic,35.642,White,Unknown
200958.0,natalie,weintraub,NATALIE B WEINTRAUB,,U,Unknown,NATALIE B WEINTRAUB,European,61.156,White,Unknown
200959.0,warren,white,WARREN W WHITE,,U,Unknown,WARREN W WHITE,Celtic,61.855,White,Unknown
200960.0,william,arceneaux,WILLIAM ARCENEAUX,,U,Unknown,WILLIAM ARCENEAUX,Celtic,47.606,White,Unknown
200961.0,mitchell,berger,MITCHELL W BERGER,,U,Unknown,MITCHELL W BERGER,African,42.69,Black,Unknown
200962.0,kris,durmer,KRIS E DURMER,,U,Unknown,KRIS E DURMER,Celtic,84.18,White,White
200963.0,regina,montoya,REGINA T MONTOYA,,U,Unknown,REGINA T MONTOYA,Hispanic,95.474,Hispanic,Hispanic
200964.0,james,moore,JAMES E MOORE,,U,Unknown,JAMES E MOORE,Celtic,81.772,White,White
200965.0,irene,natividad,IRENE NATIVIDAD,,U,Unknown,IRENE NATIVIDAD,Hispanic,97.673,Hispanic,Hispanic
200966.0,john,spiegel,JOHN W SPIEGEL,,U,Unknown,JOHN W SPIEGEL,Celtic,46.866,White,Unknown
200967.0,ronald,thayer,RONALD J THAYER,,U,Unknown,RONALD J THAYER,Celtic,44.595,White,Unknown
200968.0,mary,evans,MARY J EVANS,,U,Unknown,MARY J EVANS,Celtic,86.347,White,White
200969.0,thomas,langfitt,THOMAS W LANGFITT,,U,Unknown,THOMAS W LANGFITT,Celtic,88.147,White,White
200970.0,donald,nordlund,DONALD E NORDLUND,,U,Unknown,DONALD E NORDLUND,Nordic,99.218,White,White
200971.0,robert,smuland,ROBERT J SMULAND,,U,Unknown,ROBERT J SMULAND,Celtic,74.926,White,White
200972.0,chris,andersen,G CHRIS ANDERSEN,,U,Unknown,G CHRIS ANDERSEN,Nordic,98.873,White,White
200973.0,dale,babbitt,V DALE BABBITT,,U,Unknown,V DALE BABBITT,African,80.92,Black,Black
200974.0,george,elvin,GEORGE M ELVIN,,U,Unknown,GEORGE M ELVIN,African,44.879,Black,Unknown
200975.0,daniel,jackson,DANIEL D JACKSON,,U,Unknown,DANIEL D JACKSON,Celtic,51.131,White,Unknown
200976.0,oren,shaffer,OREN G SHAFFER,,U,Unknown,OREN G SHAFFER,Celtic,55.775,White,Unknown
200977.0,john,simko,JOHN S SIMKO,,U,Unknown,JOHN S SIMKO,African,43.085,Black,Unknown
200978.0,james,williams,JAMES H WILLIAMS,,U,Unknown,JAMES H WILLIAMS,Celtic,71.296,White,Unknown
200979.0,vernon,heath,VERNON H HEATH,,U,Unknown,VERNON H HEATH,Celtic,76.049,White,White
200980.0,john,baugh,JOHN F BAUGH,,U,Unknown,JOHN F BAUGH,Celtic,93.565,White,White
200981.0,paul,doherty,PAUL S DOHERTY,,U,Unknown,PAUL S DOHERTY,Celtic,91.545,White,White
200983.0,ruth,manton,RUTH M MANTON,,U,Unknown,RUTH M MANTON,Hispanic,95.881,Hispanic,Hispanic
