names,predictions,confidences
NORIYOSHI OSUMI,japanese,99.749
MARK L ATTANASIO,italian,58.895
DENNIS H JONES,danish,31.353
ROSS K IRELAND,british,80.522
PHILIP N. KAPLAN,british,61.797
FREDERICK H SCHNEIDER JR,danish,87.457
CRAIG RAMSEY,british,77.406
DENISE E. DICKINS,british,89.351
JURGEN WEBER,german,94.253
SAMUEL GULKO,else,46.371
GRAHAM STRACHAN,british,74.091
GLEN T MEAKEM,else,58.182
DAVID J BECKER,danish,24.859
DAVID A NOBLE,british,38.443
RALPH E STRUZZIERO,italian,55.871
KEVIN L OBER,else,63.871
TIMOTHY TAFT,british,40.532
EUGENE EIDENBERG,german,27.438
ANTHONY C NAUGHTIN,british,70.106
ROBERT D SHURTLEFF JR,else,86.584
JACK KAHL,danish,76.893
RICARDO BALDA,spanish,63.195
HENRY BEECHER HICKS III,british,36.785
MICHAEL C MILES,british,20.209
MARTINE A ROTHBLATT,british,80.841
JAMES W CROW,british,79.485
GILLES CLOUTIER,french,98.881
SHELMER D BLACKBURN,danish,24.219
NOAH A SAMARA,dutch,25.365
DAVID GOORAY,british,54.131
RICHARD G BABBITT,british,67.259
LAWRENCE S. HERSHFIELD,british,75.43
RANDALL JENSON,british,71.274
MARK DUNKERLEY,british,59.868
ARIEL (ARI) EMANUEL,romanian,47.02
DAVID H PETERSON,british,48.406
GARY R JOHNSON,british,60.063
EDWARD J MCINTYRE,british,78.14
AMY RAO,indian,29.422
WILLIAM E MCGLASHAN,british,55.561
JEFFERY R. GARDNER,else,34.646
ALEXIS V. LUKIANOV,russian,86.657
ROGER C FERGUSON,british,52.491
LARRY D MITCHELL,british,76.326
GREGORY H OLSEN,danish,52.718
FRANK H LEVINSON,british,38.877
MICHAEL C CHILD,danish,24.786
JERRY S RAWLS,british,41.372
JUERGEN KNORR,german,96.822
KEVIN M MCGOVERN,else,86.03
JEFFREY NOODLE,british,57.374
ADOLPHO R. TELLES,hungarian,22.025
JOSEPH BENINCASA,french,28.77
FARZAD DIBACHI,french,34.987
TERENCE GARNETT,british,85.108
WILLIAM RADUCHEL,french,53.247
KENNETH E OVERSTREET,else,26.755
ELIZABETH M. DALEY,british,69.817
MICHAEL L SABOLINSKI,polish,40.278
RICHARD J ULEVITCH,russian,36.725
LINDA H POTTER,else,56.473
MOHSEN M SOHI,danish,40.303
DAVID S OROS,hungarian,72.808
GEORGE M DAVIS,british,30.705
FRANK A BONSAL JR,else,55.413
LARRY MCVAY,else,76.591
STEVEN C SMITH,british,91.024
STEPHEN J ANDRIOLE,else,45.147
ANGELO J SIRACUSA,italian,70.57
ROGER K EASLEY,british,75.342
DENNIS S. MARLO,danish,24.695
ELIZABETH A. NELSON,zimbabwean,21.728
LEWIS O WILKS,british,73.733
JOHN D. CRAIG,british,68.189
STEVEN B SHARPE,british,87.832
HOWARD S COHEN,dutch,91.693
WILLIAM H. SCHUMANN III,danish,89.577
MICHAEL R MCGUIRE,british,57.317
MICHAEL S RILEY,british,48.877
THEODORE R MALONEY,british,28.974
CHARLES E UNDERBRINK,dutch,95.747
PATRICK M. LONERGAN,else,68.287
MAUREEN E GRZELAKOWSKI,polish,43.041
DEAN A. BURKHARDT,british,76.903
WM. STACY LOCKE,british,50.652
C. JOHN THOMPSON,british,40.067
MICHAEL C. BOYD,british,33.199
PAGET L. ALVES,british,54.127
MORRIS W. OFFIT,british,31.966
JAMES S. BURNS,british,72.133
LESLIE B DANIELS,british,68.842
MARTIN M SCHWARTZ,danish,55.968
DAVID ASPNES,hungarian,25.516
JOHN D'ERRICO,italian,37.028
IAN K LORING,else,51.979
ANNE MACDONALD,british,63.671
CATHERINE A. LANGHAM,french,37.659
STEPHEN D CHESEBRO',french,27.894
BYRON A DUNN,british,60.835
MENDERES AKDAG,turkish,97.387
FRANK FORMICA,german,39.382
GIAN M. FULGONI,italian,91.892
MARC PULEO,french,35.535
ROBERT C. SCHWEITZER,german,38.129
TAMARA A BAUM,pakistani,67.657
F DAVID FOWLER,else,60.057
JOSEPH L COWAN,british,53.228
DAVID C NAGEL,french,23.569
ROBERT F YOUNG,british,89.129
ERIC HAHN,german,43.902
F SELBY WELLMAN,british,23.228
PATRICK BOUSQUET-CHAVANNE,french,98.993
ESTHER DYSON,zimbabwean,36.401
MASAYOSHI ITO,japanese,99.996
SALLIE B. BAILEY,british,94.185
PERRY W. PREMDAS,else,45.83
MATTHEW W. CALKINS,british,79.403
JARROD PATTEN,swedish,40.858
CARL RICKERTSEN,danish,60.285
KATSUMI TAKATA,japanese,99.996
DOUGLAS M SPRENG,british,44.153
EDWARD B MEYERCORD,british,42.982
PAUL A. SALLABERRY,british,71.673
JOHN R MOORE,british,72.124
STEPHEN A RHODES,british,68.606
MICHAEL D SHMERLING,danish,33.931
J ARTHUR URCIUOLI,else,45.861
MARTIN E FRANKLIN,british,39.683
NEIL E LEACH,british,37.536
MARTIN JACKSON,british,22.906
BRYAN K. BEDFORD,british,56.519
MARCO DE BENEDETTI,italian,98.863
LAWRENCE J. COHEN,dutch,30.657
ANDREW HOPPER,british,49.994
HERMANN HAUSER,german,97.693
DOUGLAS J. LAMBERT,british,31.223
PETER T MORRIS,british,75.81
MARK L. PLAUMANN,german,81.506
KAMBIZ Y HOOSHMAND,indian,86.497
JULIE SULLIVAN,british,29.434
JEFFRY ALLEN,british,55.042
E DAVID HETZ,german,19.798
LINUS W L CHEUNG,else,86.369
LINDA A. GOODSPEED,british,69.512
MICHAEL E SHEA,british,25.44
RAJEN JASWA,indian,90.837
JOHN FISHER,british,46.385
MICHAEL LYONS,else,22.298
SANJAY MITTAL,indian,83.158
JAMES P GAUER,german,38.583
JACK L LEWIS,british,30.126
GENE RIECHERS,german,67.731
PHILLIP MERRICK,british,41.343
R JAMES GREEN,british,74.511
ROBERT VASAN,hungarian,62.914
WILLIAM E. SIMON JR.,british,49.925
EUGENE S ROSENFELD,else,39.364
RICARDO KOENIGSBERGER,else,56.65
ARNOLD ROSENSTEIN,german,58.578
DAVID M TRAVERSI,swedish,27.069
DAVID KREINBERG,hungarian,26.774
P THOMAS JENKINS,british,88.544
WILLIAM A CLEMENT,british,36.877
PETER J CLINE,british,62.072
CHARLES W. FAIRCHILDS,british,53.793
MARK A SIRGO,hungarian,65.601
PREETHA REDDY,indian,99.838
WILLIAM T JENSEN,danish,95.494
ROBERT R MCGINLEY,british,70.162
JEFFREY LUBELL,else,27.825
JOSEPH COULOMBE,french,87.024
ROBERT L. HARRIS II,else,65.218
MARK S. MARON,hungarian,33.106
GEORGE J TURNER,else,46.799
KENNETH E JONES,british,70.323
BRYAN D STOLLE,else,62.098
RON ZAMBONINI,italian,83.278
JOHN A. SWAINSON,british,63.365
JOHN M. PARTRIDGE,british,82.849
DAVID M TOLLEY,british,52.45
HARVEY P. WHITE,british,51.442
TERRI A DIAL,else,46.665
JAMES R LIENTZ JR,else,32.586
JEAN-JACQUES DAMLAMIAN,french,99.381
SATISH RISHI,indian,68.016
ENRIQUE P FIALLO,spanish,33.587
JAMES A DAVIDSON,else,42.436
WILLIAM J ARMFIELD IV,danish,48.316
JOESPH R RAMRATH,indian,33.885
PHILLIP M. MARTINEAU,french,43.655
GORDON A ULSH,british,50.74
JOHN H REITH,british,38.27
WILLIAN M KELLY,british,52.477
JOHN E BOURGOIN,french,71.538
E THOMAS ARINGTON,british,79.688
STEPHEN H. ROGERS,british,85.273
SANDRA ANDREAS MCMURTRIE,british,50.327
STEPHEN J PERKINS,british,85.9
DONALD R SCRIFES,british,42.472
W HENSON MOORE,dutch,29.575
RAJIV MALIK,indian,98.174
NORMAN V. COATES,british,86.911
TROY G WERNER,british,38.417
W. LANCE CONN,else,24.257
JONATHAN L. DOLGEN,else,65.723
HARRY L YOU,british,40.224
CORNELIUS A FERRIS,dutch,47.511
JACK P TAYLOR,british,45.705
PETER G PETERSON,danish,25.807
S. DOUGLAS HUTCHESON,british,62.723
M EDWARD SELLERS,dutch,57.666
M DAVID JONES,else,22.016
SREEKANTH RAVI,indian,98.186
COSMO SANTULLO,italian,42.626
DAVID A SHRIGLEY,british,31.077
ROBERT M WILLIAMS,british,83.752
MICHAEL FISCHBERGER,german,78.137
JOHN G CONNERS,british,80.248
DAVID LEWIS,british,31.266
JEFFREY YOUNG,british,74.959
ELDEN L SMITH,british,54.757
GURURAJ DESHPANDE,indian,99.614
S DOUGLAS GLENDENNING,british,35.326
MARK K SHULL,british,77.283
K WILLIAM GROTHE JR,else,51.487
EDWARD T COLLIGAN,british,49.736
DAVID WANG,chinese,50.768
GEORGE A MCMILLAN,else,42.142
HARRY C MCPHERSON JR,else,45.552
JESSE P KING,danish,54.634
MICHAEL J WEISS,german,67.321
STEPHEN M GREENBERG,british,41.089
JAMES A. BARTH,british,58.158
PATRICK B CLINE,british,31.596
LOUIS E. SILVERMAN,french,53.277
JOIA M JOHNSON,nigerian,49.082
BRUCE J WALKER,british,64.862
CAROL KAUFMAN,dutch,66.016
H FISK JOHNSON,danish,48.03
GEORGE J. LAVIN JR.,else,52.663
WILLIAM J O'NEILL JR,else,88.464
CHRISTOPHER J PAPPAS,greek,35.419
FRANK MARKANTONIS,german,38.369
GASPER MIR III,danish,61.405
JOSEPH P BELLINO,italian,48.011
BARRY L COX,british,80.346
ULYSSES L. BRIDGEMAN JR.,british,50.616
DENNIS WOOD,british,51.364
ANTHONY ORLANDO,else,84.226
JEFFREY D. BUCHANAN,else,77.824
WILLIAM H BINNIE,british,89.346
JAMES T. PROKOPANKO,else,88.959
STEVEN M. SEIBERT,german,78.927
FREDRIC W CORRIGAN,else,37.776
SAM COATS,british,76.243
THOMAS R. RANSDELL,swedish,42.263
CANDACE L. STRAIGHT,else,38.348
ROBIN L WASHINGTON,british,90.839
JONATHAN J. JUDGE,british,74.371
RICHARD R ROSCITT,british,76.139
GEORGE CWYNAR,british,63.529
ROBERT M GAVIN,british,48.674
ERIC HASKELL,swedish,27.895
PATRICK T. RYAN,else,76.492
RALPH L CICERONE,italian,86.472
GREGORY S. MARCUS,british,24.928
LEO J DALEY,danish,29.531
JAMES CHIAFULLO,italian,83.942
GEORGE S BROWN,british,75.188
TIMOTHY A. DAWSON,british,92.599
HOWARD GWIN,british,44.943
ROSENDO PARRA,spanish,46.218
JOSEPH G. STIENESSEN,dutch,32.07
"JOHN F MCGRATH, JR.",british,65.192
PAUL F ROCHELEAU,french,91.835
RICHARD W. BLACKBURN,british,77.259
EDWARD K. ALDAG JR.,else,47.234
VIRGINIA A CLARKE,british,28.185
R. STEVEN HAMNER,german,31.481
ROBERT HOLMES,hungarian,51.632
WILLIAM G. MCKENZIE,british,53.529
L ORR,german,24.843
ALAN E BARATZ,else,25.626
JOHN SHOEMAKER,dutch,83.669
JULIA D DARLOW,british,39.432
ELLIOT STEIN JR.,else,42.055
THOMAS UNTERMAN,dutch,40.349
GARY N DRUMMOND,british,69.486
ERIC F. BROWN,dutch,28.939
DOMINIQUE TREMPONT,french,98.383
WILLIAM H WEBB,british,82.057
ALFREDO H HELU,else,44.41
RONALD E RUTLEDGE,british,77.211
EDWARD T ROEDING,british,50.743
DAVID J. TIPPECONNIC,swedish,22.807
W. REID SANDERS,swedish,28.179
NORMA ANN PROVENCIO,else,88.652
DAVID L. LANDSITTEL,else,24.706
ROBERT Y. L. MAO,polish,34.242
LAURIS N MOLBERT,danish,77.704
DAVID W KAY,else,40.797
TIMOTHY R. MCLEVISH,british,79.386
STEVEN H. WUNNING,british,90.389
MICHAEL BOYCE,british,65.892
KATHERINE BUCKMAN GIBSON,british,88.308
LOTHAR MAIER,german,98.241
RONALD J BUSCHUR,german,32.96
ROBERT J DOLE,british,48.492
IVAN M. MENEZES,french,19.204
MOSHE ARKIN,bulgarian,96.437
ELIZABETH R JAMES,british,66.163
LEE CAUDILL,british,50.329
PETER M. SCOTT III,british,32.576
LYNN R. BLODGETT,british,69.985
JOSE RAFAEL FERNANDEZ,spanish,99.364
PHILIP S PAUL,german,40.359
WESLEY A. BROWN,british,49.457
ALLEN M GLICK,british,68.827
DEBORAH I FINE,british,56.481
GREGORY A STIRMAN,british,37.352
PETER M SMITHAM,british,39.163
WILLIAM T. KEEVAN,british,95.869
FERNANDO RUIZ,spanish,84.512
JOHN F BENEDIK,danish,40.537
BARTON D STRONG,else,69.535
MICHAEL J BYRD,danish,85.527
PETER DE ROETTH,german,51.93
RANDALL L CLARK,british,84.764
JAMES R BOLDT,danish,49.876
STEPHEN NEWBERRY,british,98.171
SEIICHI WATANABE,japanese,99.984
FRANK MEREDITH,german,88.612
WALLACE MATHAI-DAVIS,zimbabwean,37.892
MARSHA J. EVANS,british,46.009
DAVID J. MATLIN,else,40.192
WILLIAM K FOSTER,british,72.596
GEORGE COX,british,36.195
J. PATRICK DOYLE,else,77.782
ERLE G BLANCHARD,else,38.655
CATHERINE R KINNEY,british,67.835
R GRATTAN BROWN,swedish,29.185
SARA MATHEW,indian,30.278
JAMES H. FORDYCE,else,48.721
LEWIS E. HOLLAND,british,79.22
ROBERT M ANDERTON,british,58.873
JOSEPH W MORRIS,british,42.808
ROBERT  APATOFF,british,24.475
HAROLD E KENNEDY,british,75.372
JAY D. BREHMER,german,83.579
CHARLES M. REIMER,british,64.844
ROUBIK GREGORIAN,russian,48.921
JUAN (OSCAR) RODRIGUEZ,spanish,98.46
SOHAIL KHAN,pakistani,86.581
DENNIS A WICKER,german,29.172
JEFFREY LEATHE,british,60.387
ERNEST J. MROZEK,polish,45.582
JOHN D BAMBERGER,danish,34.393
RICHARD J. DOBKIN,british,54.489
BRUCE BROWN,british,46.544
HIROSHI HOKETSU,japanese,99.96
DERACE L. SCHAFFER,british,72.741
STEVEN D CHUBB,british,95.291
KATHRYN E FALBERG,else,43.269
JACK H SMITH,german,31.099
TONY G WERNER,else,28.94
LENORE F PULEO,else,80.71
ROBERT  MILTON,british,46.008
WILLIAM C. RHODES III,else,84.532
LUTHER T GRIFFITH,british,78.553
WESLEY K CLARK,else,56.594
WILLIAM N. BRITTON,british,64.895
MICHAEL E SMITH,danish,22.847
EDWARD W RABIN,else,24.866
W H CLARK,else,67.27
THOMAS P GLYNN,british,70.212
DENNIS G FLANAGAN,else,93.037
YORAM SHOHAM,swedish,33.262
NEELI BENDAPUDI,indian,94.491
CESAR B CABRERA,spanish,78.051
DAVID J GRIBBIN III,else,57.076
CATHERINE L STEPP,british,35.205
DEAN A. YOOST,british,71.327
SUSAN MOLINARI,italian,82.964
RANDY L. PEARCE,british,79.024
STEVEN J GREEN,british,60.779
J. RUSSELL TRIEDMAN,else,83.021
DONALD J LIEBENTRITT,else,66.159
"A.J. ""BERT"" MOYER",british,33.812
MICHAEL A GLAUBER,german,68.898
MARK J O'BRIEN,else,30.673
BARRY ERDOS,hungarian,80.726
SARAH E. NASH,british,55.976
JOHN T. STANDLEY,british,82.696
M CRAIG HAASE,else,26.571
STEVEN A LAUB,german,33.051
DAVID W STASSEN,else,43.997
LAWRENCE N. MONDRY,british,89.309
JAMES D FOY,british,73.782
JAMES J HOECKER,british,55.5
M. GRIER ELIASEK,dutch,17.801
JOHN F. BARRY III,else,46.702
STEPHEN V KEARNEY,else,55.725
SHERYL K PRESSLER,british,86.473
JAMES L ZECH,british,33.538
PETER D. BEWLEY,british,74.884
ARTHUR LEVITT JR,else,84.157
CLARE E NORDQUIST,british,68.943
THOMAS J STINER,swedish,43.469
GEORGE S REICHENBACH,german,78.446
GEORGE W ROLAND,british,29.307
ALLEN M BARNETT,british,46.675
GILBERT H STEINBERG,else,42.793
JEFF W EDINGTON,british,61.744
MARC D. OKEN,nigerian,26.717
DAVID C. VORHOFF,british,17.135
TODD J KINION,else,70.322
BRENDA C RHODES,british,42.943
HERBERT I FINKELMAN,dutch,94.876
JACK F JENKINS-STARK,british,70.167
MICHAEL S STEIN,german,75.613
JAMES CHADWICK,british,59.303
JOSEPH P. SILVEIRA,else,53.844
MICHAEL J. MENDES,british,44.829
CHARLES J. SWINDELLS,british,75.61
FREDERIC BRACE,french,84.142
FRANK SEMPLE,german,82.198
JAY GRINNEY,british,64.743
ROBERT M. LEA,british,61.99
ROBERT F. COLLINGS,british,68.957
DENNIS MUSSELL,else,30.701
"GLEN C. WARREN, JR.",british,58.605
JOHN J. GILBERT,british,52.779
STEVEN M. NEIL,british,81.666
LARREE M RENDA,zimbabwean,31.687
DAVID GOLDHILL,british,23.315
BARNABY HARFORD,british,79.37
RICHARD J. NAVARRO,spanish,40.334
JOHN S WATSON,british,62.43
JAMES G. ELLIS,british,59.069
KENNETH E LONCHAR,british,61.21
MARVIN W ADAMS,british,51.7
THOMAS A GENDRON,swedish,27.908
THOMAS J. KELLEY,else,32.095
ANNA M. SEAL,british,26.322
KATHLEEN A WALTERS,british,59.045
WAYNE M PERRY,british,79.712
NOBUHARU ONO,japanese,99.925
DANIEL S. LOEB,german,27.417
DAVID N SIEGEL,german,39.371
WILLIAM N. PRIESMEYER,danish,35.875
"ALISON TAUNTON-RIGBY, PH.D.",british,92.857
DANIEL A. HOFFLER,else,22.216
MINDY GROSSMAN,dutch,65.086
J SANFORD MILLER,else,32.636
JUDITH JOHANSEN,danish,90.372
NANCY AGEE,british,36.313
JOSEPH S BRACEWELL,british,51.665
DAVID J. GRISSEN,danish,88.364
PETER G LEEMPUTTE,british,61.893
MARGARET G. MCGLYNN,british,49.877
WALTER W NOCE JR.,british,46.455
GERALD K PERKEL,dutch,53.607
DONALD J. KUTYNA,else,53.959
M. WILLIAM HOWARD JR.,british,60.17
MICHAEL W HEWATT,british,73.602
MICHAEL A. FLICK,german,36.908
STEPHEN R SPRINGER,british,66.301
JAVIER G TERUEL,spanish,97.335
THOMAS SAPONAS,greek,80.435
JAMES F. CLEARY JR.,else,83.699
KEITH E. ALESSI,french,20.948
JOHN F. MCNAMARA,else,83.667
ROBERT N. REBHOLTZ JR.,british,24.769
PAUL D. WACHTER,british,73.938
TIMOTHY E. GUERTIN,british,69.179
JOHN L. WALSH,else,70.984
ROGER B. VINCENT,british,67.42
PETER KELLY,hungarian,46.132
ANDREA L ZOPP,german,59.906
PETER F NOSTRAND,swedish,71.21
BLAINE V. (FIN) FOGG,else,96.578
CRAIG A. WHEELER,british,87.55
SCOTT M. WHITCUP,british,79.342
DAVID W. STEVENS,british,56.099
JOHN D. JOHNSON,british,31.216
ADAM  METZ,hungarian,76.873
JOHN A DELANEY,else,72.112
DAVID MORAN,british,46.821
ARON J AIN,british,27.338
STUART A. RANDLE,british,97.574
WILLIAM P. SULLIVAN,else,41.265
NEIL H. KOENIG,british,57.513
LUCIEN WONG,chinese,54.051
WILLIAM E. SAXELBY,british,57.123
JOSEPH A. WATTERS,british,45.199
JOSEPH C. BARTOLACCI,italian,89.953
CARTER H ECKERT,german,74.021
CORDELL W HULL,british,70.733
JOHN S. BODE,danish,56.659
JOHN M RUTLEDGE,british,82.413
STEPHEN M RAY,british,73.358
KEVIN M KELLEY,else,66.278
JOHN BIERBUSSE,german,57.383
LAWRENCE M. LEVY,british,50.014
BRUCE A. EDWARDS,british,73.723
HAGEN HULTZSCH,german,98.759
VICTOR H ASHE,nigerian,80.978
MOLLY H BORDONARO,else,41.212
MANUEL J JUSTIZ,else,77.95
TAYLOR C SEGUE III,else,78.148
YUCHUN LEE,chinese,99.615
DAN L. BATRACK,danish,31.761
LEE A MCINTIRE,british,50.357
WILLIAM MANSFIELD,british,79.522
JOHN A FOSTER,british,82.456
CRAIG G VOUGHT,british,75.438
WARREN E SPIEKER JR,dutch,43.053
CLAUDE BLANKENSHIP,french,52.791
EMMANUEL J EADS,nigerian,29.397
DONALD G. CRUICKSHANK,british,46.94
TORE TONNE,else,41.171
SHAHID (HASS) M. HASSAN,else,67.648
SUSAN E. KNIGHT,british,37.57
RICHARD R COLE,british,78.424
JEFFREY T. SEELY,british,51.883
ROBERT B. COUTTS,dutch,53.132
VICTORIA M. HOLT,british,66.399
STEPHEN D. FANTONE,italian,57.59
FREDRIC J. TOMCZYK,swedish,22.104
MARGUERITE SAVARD MCKENNA,else,98.224
JAMES W BRADFORDJR,else,43.022
JEROME KELLER,else,36.575
STEPHAN B GODEVIAS,german,18.26
KEITH G STAMM,british,55.87
A JEAN DE GRANDPRE,french,48.477
TIMOTHY A TIMMINS,british,93.452
AIMO OLKKONEN,swedish,94.869
DAVID A WILLIAMS,british,62.143
HEIKKI JAMSANEN,swedish,90.393
WILLIAM D RUTHERFORD,british,79.796
JAMES M USDAN,else,71.771
G MICHAEL CASSITY,french,46.879
MARTIN R KLITTEN,danish,58.927
WILLIAM L KEEVER,british,90.269
MICHAEL D ELLWEIN,german,56.226
DONALD C. CAMPION,british,46.331
TIMOTHY J. MCCARTHY,british,80.04
WILLIAM P. WALL,british,82.007
ALEX S VIEUX,french,49.717
J TIMOTHY BRYAN,else,80.129
BARRY J ENTOUS,british,47.942
JOHN P. BILBREY,british,78.677
ROBERT B. HENSKE,german,66.074
COLLIN E. ROCHE,else,38.994
THOMAS J. IANNOTTI,italian,36.256
CHARLES Y LIU,chinese,45.64
DANIEL C BUDDE,british,25.726
PENI A GARBER,danish,42.085
HANNAH C STONE,british,82.33
GEORGE N FUGELSANG,british,33.942
STEVEN D LADWIG,british,51.863
JOHN M SIEBERT,danish,36.815
PETER L LYNCH,danish,79.352
RODNEY A SMOLLA,else,62.206
JOHN F GREENE,british,49.498
MICHAEL J LUTTATI,italian,61.777
JOHN W DWYER,british,64.064
GEORGE N ARONOFF,british,30.59
LARRY D STRUTTON,british,82.136
JOANNE S GRIFFIN,british,88.194
ALFRED T MOCKETT,british,74.643
WILLIAM M PURDY,british,55.963
GEORGE KLEDARAS,greek,98.044
JULIO A BAREA,spanish,77.778
JAGJEET S. BINDRA,indian,71.739
RYAN A BRANT,british,44.976
KELLY SUMNER,british,49.311
JAMES V. MILANO,british,18.151
SHIRLEY S CHATER,british,43.199
WILLIAM J PEARSE,british,89.136
J EDWARD MCENTIRE,british,59.054
DAVID J WORKMAN,swedish,35.372
ALAN E KESSOCK,british,73.851
ROBERT W BEALE,british,78.918
RICK L BENTZINGER,else,33.672
CURTIS M. STEVENS,else,23.318
LAURENT BOIX-VIVES,french,93.522
CHARLES S. EXON,nigerian,64.04
TIMOTHY M HARMON,british,74.226
STEFAN PIERER,german,81.667
EGIDIO CARBONE JR.,else,78.169
HAROLD EDWARDS,british,79.169
EDWARD L LARSEN,danish,76.991
MICHAEL R. WESSEL,german,66.552
DONALD T. NICOLAISEN,else,73.079
BENJAMIN A HOROWITZ,german,83.642
MARK L. FEIDLER,british,25.709
EDWARD K MILLS,british,83.133
GLORIA SCHAFFER,german,54.531
JAMES E GREGORY,british,66.727
GARY D CHAZEN,british,65.028
DONALD W. BOGUS,british,36.786
JOHN M. B. O'CONNOR,else,49.41
JERRY W. NIX,else,52.192
RUTH W BRINKLEY,british,72.23
ROBERT LANE,french,19.152
PETER S WATSON,british,21.739
DONNA L. ABELLI,else,31.549
ELIZABETH R CULLIGAN,british,52.781
JOHN C DIEBEL,british,29.66
ROBERTO TUNIOLI,italian,99.337
IDELLE K. WOLF,danish,81.913
RUBY R. CHANDY,british,24.48
TIMOTHY W. FINCHEM,british,76.682
KAREN B. FAGG,danish,55.647
JANE M. BUCHAN,british,85.204
ROBERT W. INGRAM,british,48.111
BRUCE E GROUT,french,28.024
ROBERT C. PALLASH,hungarian,32.66
JOY M. GREENWAY,british,53.909
DONALD J. STEBBINS,else,40.338
JOHN DEARDOURFF,dutch,44.1
KIM I PRESSMAN,british,58.497
STUART B ROSENSTEIN,british,37.402
TALAT F HASAN,pakistani,89.509
MONTE J. MILLER,danish,70.114
DAN C. TUTCHER,else,60.404
MAX W WELLS,british,44.093
JACK P REILY,british,69.634
WILLIAM W. CROUCH,british,42.661
MICHAEL MADISON,british,22.082
RICHARD P BOYATZI,hungarian,37.173
JOHN I SNOW III,else,88.455
LEWIS BOOTH,british,86.654
ROY M VAN CLEAVE,british,39.522
LUIS MARIA VIANA PALHA DA SILVA,else,75.926
JOHN M KEENAN,else,95.323
E REEVES CALLAWAY,else,39.852
JOHN A DIBIAGGIO,italian,45.718
PAUL R KUHN,german,76.025
RICHARD T. CLARK,british,86.602
A. D. DAVID MACKAY,else,82.554
GEOFFERY E MERSZEI,hungarian,92.437
LARRY STAUFFER,else,52.927
FRANKLIN WHEATLAKE,british,85.078
KENNETH C. DAHLBERG,swedish,93.621
ARTHUR KOWALOFF,german,40.105
RICHARD E VENN,british,67.851
GILLIAN H DENHAM,british,94.373
J KIM FENNELL,british,45.86
SUSAN D. WHITING,british,51.858
DONALD G. COOK,british,78.166
ARTHUR F. ANTON,british,45.883
W. SCOTT MCGEORGE,else,42.968
DAVID F. HODNIK,british,16.724
JOHN J. DOYLE JR.,else,81.811
JEFFREY WARD,british,43.773
MARJORIE MAGNER,german,41.887
CRAIG A DUBOW,british,96.354
WILLIAM M KELLY,british,48.732
MICHAEL J BERTASSO,french,32.803
JOHN STAER,danish,63.839
HEINRICH FISCHER,german,89.026
J. ERIK FYRWALD,swedish,80.591
JOHN C. LECHLEITER,danish,36.161
MANUEL J. IRAOLA,else,26.861
FREDERICK H. WADDELL,british,73.876
JOHN P. JUMPER,british,46.757
JACK BIEGLER,german,53.217
CORY L. NETTLES,british,81.537
RICHARD A FENNESSY,british,27.018
ALEJANDRO SILVA,else,74.621
JOHN H. PARK,british,48.564
JOHN A STRAUS,danish,20.921
STEPHEN M. SCHEPPMANN,danish,32.329
STEPHANIE A. CUSKLEY,british,42.531
DAVID MCQUILLIN,else,48.009
D DAVIS,else,16.024
LOUIS R. CHENEVERT,dutch,38.977
STANFORD S WARSHAWSKY,german,37.296
JACQUELINE M WARD,british,87.85
JILL GRIFFIN,british,77.935
JSB JENKINS,dutch,70.961
NECIP SAYINER,turkish,98.986
DAVID J. ILLINGWORTH,british,31.607
KAREN L. DANIEL,british,51.459
JOHN B ZACHRY,british,35.465
STUART I ORAN,british,32.635
STEVEN W. KOHLHAGEN,swedish,43.711
PETER H ROTHSCHILD,danish,58.033
ALFRED F KELLY JR.,else,67.687
OH-CHUL KWON,else,79.629
LORETTA A. PENN,british,51.969
ROBERT E ABERNATHY,british,35.504
DAVID W SVERRE,else,34.268
GARY L. ROGERS,british,84.532
JEAN M. TAYLOR,french,66.501
WILLIAM C DENNINGER,british,63.016
GREGORY F. MILZCIK,polish,30.379
ALEX RAY LIEBLONG,british,30.134
TIMOTHY A. WICKS,british,98.307
J. MICHAEL HOCHSCHWENDER,german,58.39
JERRY GITT,british,64.705
HERBERT B SIMON,german,39.076
TIMOTHY B FLEISCHER,german,51.93
THOMAS MANNING,german,36.811
RAYMOND L.M. WONG,else,40.004
JEFFERSON W. KIRBY,british,45.862
ROBERT P KELLY,british,36.838
TOMMY THOMPSON,danish,77.044
JAMES D STALEY,british,64.278
JOSEPH E LIPSCOMB,british,46.426
GEORGE R MELTON,british,80.815
DANIEL DEL ROSARIO,italian,36.678
GLEN E. TELLOCK,british,39.441
PETER M SALMON,danish,27.997
RICHARD J. HIPPLE,danish,28.316
STEPHEN V MURPHY,british,48.958
JAI P NAGARKATTI,indian,81.756
JAI P. NAGARKATTI,indian,81.756
STEVEN SONNENBERG,german,72.67
VICTOR H. DOOLAN,else,70.934
SAMUEL L ODLE,nigerian,47.252
H. CHRIS KILLINGSTAD,british,41.519
SAMUEL L. ODLE,nigerian,47.252
AVI M. NASH,else,55.761
JOHN C. ORR,british,70.187
JOHN R. ALM,danish,40.899
